,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.014644384384155273,0.000482601294610585,0.6975897947947184,0.02661966953718465,cityblock,{'metric': 'cityblock'},0.0,0.0,0.0,0.0,0.0,3
1,0.01861707369486491,0.002350333064221263,0.012964884440104166,0.002154424873960614,cosine,{'metric': 'cosine'},0.49690402476780193,0.4808224594701463,0.5033216100039077,0.49368210828324377,0.009463060638790294,1
2,0.017951488494873047,7.018852922382233e-07,0.009307940800984701,0.0012445588119228954,euclidean,{'metric': 'euclidean'},0.46277665995975853,0.45293836598184417,0.4598337950138504,0.45851654411086984,0.0041232807962620745,2
3,0.9675867557525635,0.02322265048843497,0.25124748547871906,0.007733452490208969,manhattan,{'metric': 'manhattan'},0.0,0.0,0.0,0.0,0.0,3
