,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,603.7914532820383,6.052648083345127,0.681848923365275,0.018828901416595975,gini,1000,0.25,100,0,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.25, 'n_estimators': 100, 'random_state': 0}",0.3769077637690776,0.38541666666666663,0.3588709677419355,0.37373345703395566,0.011066602521101988,3
1,2630.280340194702,15.986828247490037,2.6495630741119385,0.03415399022439218,gini,1000,0.25,500,0,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.25, 'n_estimators': 500, 'random_state': 0}",0.37791084497671323,0.37876802096985585,0.3667774086378738,0.374486448061218,0.0054612116330306545,2
2,4509.371391455333,31.966723489170622,4.722128550211589,0.2662789951718031,gini,1000,0.25,1000,0,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.25, 'n_estimators': 1000, 'random_state': 0}",0.3830351225977468,0.3808900523560209,0.3735099337748345,0.37914591163932204,0.004079528071852667,1
