,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.004986683527628581,6.25769923052137e-07,0.002991835276285807,2.9736021254650284e-07,cityblock,{'metric': 'cityblock'},0.43306096794468885,0.43557721596101123,0.4518959573801316,0.4401763160972591,0.008348772028026618,3
1,0.004653771718343099,0.00047024643778554833,0.004321495691935222,0.0012440276979069145,cosine,{'metric': 'cosine'},0.46692015209125476,0.46870342771982115,0.4819004524886878,0.472506634027281,0.0066808497162903525,1
2,0.004985809326171875,8.485379419351666e-07,0.0036570231119791665,0.00047013408649250444,euclidean,{'metric': 'euclidean'},0.43539932161578776,0.43591293833131806,0.445,0.43876987098150616,0.0044094446160786544,4
3,0.007522106170654297,0.000857677118298199,0.0032276312510172525,0.0005512128009023074,manhattan,{'metric': 'manhattan'},0.4449228561176893,0.4513590844062947,0.45940170940170943,0.4518932193205777,0.005923021143588426,2
