,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.014627377192179361,0.0032907697488877862,0.8931979338328043,0.05456123352915267,cityblock,{'metric': 'cityblock'},0.0,0.0,0.0,0.0,0.0,3
1,0.016622304916381836,0.0033902628061620085,0.011054197947184244,0.001632429758478635,cosine,{'metric': 'cosine'},0.5315110098709187,0.5159851301115241,0.5270083102493075,0.5248352305569507,0.006522360718120685,1
2,0.01629010836283366,0.002351401020079088,0.007313092549641927,0.001880367620036496,euclidean,{'metric': 'euclidean'},0.5218150087260035,0.501056189269117,0.5198752922837101,0.51424900835932,0.009362281828619272,2
3,1.3513846397399902,0.12780233487865972,0.2922179698944092,0.016708916379479473,manhattan,{'metric': 'manhattan'},0.0,0.0,0.0,0.0,0.0,3
