,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.4441538651784261,0.035397030886555214,0.009307781855265299,0.0004699092629974612,0.001,0,newton-cg,"{'C': 0.001, 'random_state': 0, 'solver': 'newton-cg'}",0.0,0.0,0.0,0.0,0.0,25
1,0.39128581682840985,0.004017096719446455,0.008312622706095377,0.000471763814700398,0.001,0,lbfgs,"{'C': 0.001, 'random_state': 0, 'solver': 'lbfgs'}",0.0,0.0,0.0,0.0,0.0,25
2,0.10804382960001628,0.004098159779171811,0.008310556411743164,0.0004701902520620762,0.001,0,liblinear,"{'C': 0.001, 'random_state': 0, 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,25
3,1.927881399790446,0.22476659385205577,0.012300570805867514,0.0034024822057346434,0.01,0,newton-cg,"{'C': 0.01, 'random_state': 0, 'solver': 'newton-cg'}",0.027079303675048357,0.03461538461538462,0.023278370514064017,0.028324702253200218,0.004711071101525183,22
4,0.959448496500651,0.11812887586459259,0.010634342829386393,0.0004644275743633318,0.01,0,lbfgs,"{'C': 0.01, 'random_state': 0, 'solver': 'lbfgs'}",0.027079303675048357,0.03461538461538462,0.023278370514064017,0.028324702253200218,0.004711071101525183,22
5,0.18849841753641763,0.025739899781523815,0.008976618448893229,0.0008135193700638946,0.01,0,liblinear,"{'C': 0.01, 'random_state': 0, 'solver': 'liblinear'}",0.023278370514064013,0.03272377285851781,0.02330097087378641,0.02643436933840804,0.004447289449626,24
6,2.3477529684702554,0.25618126898680094,0.009973287582397461,0.002935554261427572,0.1,0,newton-cg,"{'C': 0.1, 'random_state': 0, 'solver': 'newton-cg'}",0.264516129032258,0.2717989002356638,0.24564183835182252,0.2606540238165144,0.01102167283736961,20
7,2.477405389149984,0.18254312197336345,0.00831166903177897,0.00047126198281937504,0.1,0,lbfgs,"{'C': 0.1, 'random_state': 0, 'solver': 'lbfgs'}",0.264516129032258,0.2717989002356638,0.24564183835182252,0.2606540238165144,0.01102167283736961,20
8,0.6772011121114095,0.1351997080323982,0.011637528737386068,0.0016974152688332897,0.1,0,liblinear,"{'C': 0.1, 'random_state': 0, 'solver': 'liblinear'}",0.2663438256658595,0.2728706624605678,0.24703087885985747,0.2620835639193145,0.010970220073714709,19
9,3.0793099403381348,0.11821138255563216,0.010968923568725586,0.0035505955840060594,1,0,newton-cg,"{'C': 1, 'random_state': 0, 'solver': 'newton-cg'}",0.3781512605042017,0.3806970509383378,0.3937007874015749,0.38418160389492745,0.006809479866018028,16
10,4.253594160079956,0.40244715956821453,0.016623814900716145,0.007344901370810736,1,0,lbfgs,"{'C': 1, 'random_state': 0, 'solver': 'lbfgs'}",0.3781512605042017,0.3806970509383378,0.3937007874015749,0.38418160389492745,0.006809479866018028,16
11,0.8367602825164795,0.03314845252964079,0.013962825139363607,0.0077689708808093335,1,0,liblinear,"{'C': 1, 'random_state': 0, 'solver': 'liblinear'}",0.3781512605042017,0.3769282360831656,0.3937007874015749,0.3829253322765367,0.007634169422297303,18
12,4.358832438786824,0.3299446077510642,0.008978684743245443,0.0014123692631653538,5,0,newton-cg,"{'C': 5, 'random_state': 0, 'solver': 'newton-cg'}",0.40641711229946526,0.3833333333333333,0.4090338770388959,0.3995945337345369,0.011547924580094654,13
13,7.646643400192261,0.07217803413490717,0.009639660517374674,0.0012435406974509583,5,0,lbfgs,"{'C': 5, 'random_state': 0, 'solver': 'lbfgs'}",0.40641711229946526,0.3833333333333333,0.4090338770388959,0.3995945337345369,0.011547924580094654,13
14,1.6500101884206135,0.2698533681915499,0.008643468221028646,0.0009408300503591839,5,0,liblinear,"{'C': 5, 'random_state': 0, 'solver': 'liblinear'}",0.4053511705685619,0.3827874116891457,0.4082914572864322,0.39880974295927557,0.011392911416866816,15
15,5.6239283084869385,0.6685920967921851,0.0109712282816569,0.00325796321691729,10,0,newton-cg,"{'C': 10, 'random_state': 0, 'solver': 'newton-cg'}",0.4114957544088831,0.38832487309644675,0.41133004926108374,0.40371690748432404,0.010884022127157394,12
16,8.03953226407369,0.17668934781991766,0.009973764419555664,0.0021553092913575633,10,0,lbfgs,"{'C': 10, 'random_state': 0, 'solver': 'lbfgs'}",0.4114957544088831,0.38832487309644675,0.41158348736906963,0.40380136356184976,0.010943589968933442,11
17,2.055687109629313,0.34369880180185,0.021276394526163738,0.014778849668882368,10,0,liblinear,"{'C': 10, 'random_state': 0, 'solver': 'liblinear'}",0.4117647058823529,0.38934686112872546,0.41158348736906963,0.4042317014479653,0.01052543153616406,10
18,6.60868779818217,0.44948811993457327,0.009308576583862305,0.0018795819676071857,15,0,newton-cg,"{'C': 15, 'random_state': 0, 'solver': 'newton-cg'}",0.4116504854368932,0.38587641866330397,0.41849148418491483,0.4053388340512226,0.014042531220715507,8
19,7.627257267634074,0.21511975558474988,0.00831135114034017,0.0004699728065922895,15,0,lbfgs,"{'C': 15, 'random_state': 0, 'solver': 'lbfgs'}",0.4126778783958603,0.38587641866330397,0.41849148418491483,0.4056813927916998,0.014203925574646769,5
20,2.3491143385569253,0.5518469979948285,0.008975823720296225,0.0008127394878480642,15,0,liblinear,"{'C': 15, 'random_state': 0, 'solver': 'liblinear'}",0.4116504854368932,0.38587641866330397,0.41849148418491483,0.4053388340512226,0.014042531220715507,8
