,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.23071757952372232,0.01246530290997322,0.00598295529683431,0.000814685514319211,0.001,0,newton-cg,"{'C': 0.001, 'random_state': 0, 'solver': 'newton-cg'}",0.0,0.0,0.0,0.0,0.0,19
1,0.19614315032958984,0.0018816042095387122,0.004653612772623698,0.0004687853470371707,0.001,0,lbfgs,"{'C': 0.001, 'random_state': 0, 'solver': 'lbfgs'}",0.0,0.0,0.0,0.0,0.0,19
2,0.06848351160685222,0.006583345765504953,0.00598446528116862,0.0008159510590224638,0.001,0,liblinear,"{'C': 0.001, 'random_state': 0, 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,19
3,0.15192651748657227,0.007567666321605079,0.005982637405395508,0.001409390627648267,0.01,0,newton-cg,"{'C': 0.01, 'random_state': 0, 'solver': 'newton-cg'}",0.0,0.0,0.0,0.0,0.0,19
4,0.2736007372538249,0.008785867149281892,0.005650043487548828,0.0016936118433000785,0.01,0,lbfgs,"{'C': 0.01, 'random_state': 0, 'solver': 'lbfgs'}",0.0,0.0,0.0,0.0,0.0,19
5,0.05086437861124674,0.007767623996545176,0.003989696502685547,3.371747880871523e-07,0.01,0,liblinear,"{'C': 0.01, 'random_state': 0, 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,19
6,0.2622991402943929,0.06631122327494786,0.0063165028889973955,0.0016950457297509026,0.1,0,newton-cg,"{'C': 0.1, 'random_state': 0, 'solver': 'newton-cg'}",0.0,0.0,0.0,0.0,0.0,19
7,0.9414832592010498,0.11249176574737109,0.008643309275309244,0.0016944380218601436,0.1,0,lbfgs,"{'C': 0.1, 'random_state': 0, 'solver': 'lbfgs'}",0.0,0.0,0.0,0.0,0.0,19
8,0.11037286122639973,0.01832328014059399,0.007977565129597982,0.0008142965507720896,0.1,0,liblinear,"{'C': 0.1, 'random_state': 0, 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,19
9,0.7190776666005453,0.03748484519808977,0.009971936543782553,0.002153725967165542,1,0,newton-cg,"{'C': 1, 'random_state': 0, 'solver': 'newton-cg'}",0.013645224171539962,0.03842459173871277,0.03461538461538462,0.02889313961456142,0.010895666832872207,16
10,3.217801332473755,0.5577766200083566,0.007978121439615885,0.0008149773941469692,1,0,lbfgs,"{'C': 1, 'random_state': 0, 'solver': 'lbfgs'}",0.013645224171539962,0.03842459173871277,0.03461538461538462,0.02889313961456142,0.010895666832872207,16
11,0.4497983455657959,0.015257047389886248,0.00897518793741862,6.836513890459241e-07,1,0,liblinear,"{'C': 1, 'random_state': 0, 'solver': 'liblinear'}",0.013645224171539962,0.03842459173871277,0.03461538461538462,0.02889313961456142,0.010895666832872207,16
12,1.431521972020467,0.1944386708749421,0.007979234059651693,1.0721474936192862e-06,5,0,newton-cg,"{'C': 5, 'random_state': 0, 'solver': 'newton-cg'}",0.22278056951423786,0.23786407766990292,0.2456140350877193,0.23541746228604568,0.009480900897529987,14
13,6.9205076694488525,0.28889443872091025,0.012299060821533203,0.00470190248435241,5,0,lbfgs,"{'C': 5, 'random_state': 0, 'solver': 'lbfgs'}",0.22278056951423786,0.23786407766990292,0.2456140350877193,0.23541746228604568,0.009480900897529987,14
14,0.535236120223999,0.11417867647827223,0.007314523061116536,0.0004701346910368668,5,0,liblinear,"{'C': 5, 'random_state': 0, 'solver': 'liblinear'}",0.22278056951423786,0.23928860145513337,0.2456140350877193,0.23589230354778915,0.009626107112859111,13
15,1.6905536651611328,0.10652837932804951,0.00797891616821289,0.0008128360621912368,10,0,newton-cg,"{'C': 10, 'random_state': 0, 'solver': 'newton-cg'}",0.253839935327405,0.26884226884226886,0.2986425339366516,0.27377079519465425,0.018619630347095715,10
16,6.291168133417766,0.42018967465319984,0.007978041966756185,1.1406501209264853e-06,10,0,lbfgs,"{'C': 10, 'random_state': 0, 'solver': 'lbfgs'}",0.253839935327405,0.26884226884226886,0.2986425339366516,0.27377079519465425,0.018619630347095715,10
17,0.6259937286376953,0.03464848420212863,0.007644971211751302,0.00093813267225185,10,0,liblinear,"{'C': 10, 'random_state': 0, 'solver': 'liblinear'}",0.253839935327405,0.26884226884226886,0.2986425339366516,0.27377079519465425,0.018619630347095715,10
18,1.9721102714538574,0.17423046459217784,0.007980028788248697,0.0014102900828574787,15,0,newton-cg,"{'C': 15, 'random_state': 0, 'solver': 'newton-cg'}",0.267515923566879,0.2861491628614916,0.3176470588235294,0.2904327745329827,0.020688879935603456,7
19,6.08237902323405,1.7520471550818868,0.006984154383341472,1.7556128529210507e-06,15,0,lbfgs,"{'C': 15, 'random_state': 0, 'solver': 'lbfgs'}",0.267515923566879,0.2861491628614916,0.3166421207658321,0.2900978875375585,0.02024911663701604,9
20,0.7275590101877848,0.0314890182100148,0.007980664571126303,1.8907192950837326e-06,15,0,liblinear,"{'C': 15, 'random_state': 0, 'solver': 'liblinear'}",0.267515923566879,0.2861491628614916,0.3176470588235294,0.2904327745329827,0.020688879935603456,7
21,2.408939758936564,0.3674686909939633,0.007980108261108398,1.6970758838703332e-06,20,0,newton-cg,"{'C': 20, 'random_state': 0, 'solver': 'newton-cg'}",0.2810047095761381,0.29518072289156627,0.3253449527959332,0.30050605340575254,0.018489341319594534,4
