,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.26328523953755695,0.018674073308824594,0.0063181718190511065,0.0009409425225034149,0.001,0,newton-cg,"{'C': 0.001, 'random_state': 0, 'solver': 'newton-cg'}",0.0,0.0,0.0,0.0,0.0,13
1,0.20844284693400064,0.010647967725748156,0.005652904510498047,0.001244580242782908,0.001,0,lbfgs,"{'C': 0.001, 'random_state': 0, 'solver': 'lbfgs'}",0.0,0.0,0.0,0.0,0.0,13
2,0.08641433715820312,0.004155916769694246,0.006649017333984375,0.0004698553355927067,0.001,0,liblinear,"{'C': 0.001, 'random_state': 0, 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,13
3,0.482044776280721,0.030362487904527183,0.008976221084594727,0.0008149775491435342,0.01,0,newton-cg,"{'C': 0.01, 'random_state': 0, 'solver': 'newton-cg'}",0.03275529865125241,0.03085824493731919,0.023255813953488372,0.028957325548180247,0.0041044830416543405,10
4,0.5149570306142172,0.02047699796461187,0.007646401723225911,0.0004690692445372054,0.01,0,lbfgs,"{'C': 0.01, 'random_state': 0, 'solver': 'lbfgs'}",0.03275529865125241,0.03085824493731919,0.023255813953488372,0.028957325548180247,0.0041044830416543405,10
5,0.16057181358337402,0.01419724567858182,0.0076456864674886065,0.00047058365283811766,0.01,0,liblinear,"{'C': 0.01, 'random_state': 0, 'solver': 'liblinear'}",0.02895752895752896,0.025145067698259187,0.013645224171539962,0.02258401419405432,0.006508246630109728,12
6,1.2745938301086426,0.07992462120118188,0.00797875722249349,0.0008147885864422038,0.1,0,newton-cg,"{'C': 0.1, 'random_state': 0, 'solver': 'newton-cg'}",0.2678428227746592,0.2769953051643192,0.2614785992217899,0.2687728272801819,0.006368290796560919,7
7,1.3304439385732014,0.0442054339168048,0.007313330968221028,0.00047013602103172775,0.1,0,lbfgs,"{'C': 0.1, 'random_state': 0, 'solver': 'lbfgs'}",0.2678428227746592,0.2769953051643192,0.2614785992217899,0.2687728272801819,0.006368290796560919,7
8,0.3872968355814616,0.08627398292762188,0.0079801877339681,4.052336624139774e-07,0.1,0,liblinear,"{'C': 0.1, 'random_state': 0, 'solver': 'liblinear'}",0.26484751203852325,0.28125,0.26012461059190034,0.2687411415937867,0.00905281183076098,9
9,2.8372225761413574,0.4326960961705953,0.015292485555013021,0.011057628410812158,1,0,newton-cg,"{'C': 1, 'random_state': 0, 'solver': 'newton-cg'}",0.38562543192812715,0.39573617588274485,0.41994750656167984,0.4004332171449878,0.014400181176300127,5
10,3.389467716217041,0.40683187048635117,0.00864426294962565,0.0004701342074014391,1,0,lbfgs,"{'C': 1, 'random_state': 0, 'solver': 'lbfgs'}",0.38562543192812715,0.39573617588274485,0.41994750656167984,0.4004332171449878,0.014400181176300127,5
11,0.5861016909281412,0.1032633741232873,0.00831143061319987,0.0012434569521821454,1,0,liblinear,"{'C': 1, 'random_state': 0, 'solver': 'liblinear'}",0.38589211618257263,0.39599999999999996,0.41994750656167984,0.40061007777805574,0.014280102573578484,4
12,3.826864163080851,0.25468215269939976,0.0063161055246988935,0.00046940399529503575,10,0,newton-cg,"{'C': 10, 'random_state': 0, 'solver': 'newton-cg'}",0.4193954659949622,0.4090354090354091,0.4517675254643499,0.4267298250652407,0.01819902575478012,1
13,3.9725027879079184,0.06535556114259371,0.0033241907755533853,0.00046957245137020686,10,0,lbfgs,"{'C': 10, 'random_state': 0, 'solver': 'lbfgs'}",0.4193954659949622,0.40806353084911423,0.4517675254643499,0.42640586566980904,0.018516991722253552,2
14,1.5150256951649983,0.1760824517604189,0.007978359858194986,0.0014111327678638316,10,0,liblinear,"{'C': 10, 'random_state': 0, 'solver': 'liblinear'}",0.41839949590422176,0.4090354090354091,0.4517675254643499,0.4263977435020382,0.018338380910360108,3
