,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_random_state,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,1.1881556510925293,0.017939354483302025,0.010970671971638998,0.0008145880582385632,gini,10,0.1,0,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.1, 'random_state': 0, 'splitter': 'best'}",0.09360936093609361,0.19109311740890686,0.13089005235602094,0.13852741734777912,0.040164885816357826,29
1,1.1279834906260173,0.018658015218113777,0.011303345362345377,0.00047024643778554833,gini,10,0.1,0,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.1, 'random_state': 0, 'splitter': 'random'}",0.08279668813247469,0.11744084136722173,0.07393715341959335,0.09139237519373007,0.018770806763592458,36
2,2.4589285850524902,0.05696498600106449,0.010474363962809244,0.00040716543585742537,gini,10,0.25,0,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'random_state': 0, 'splitter': 'best'}",0.13298791018998274,0.16013344453711428,0.14310344827586208,0.1454073380161425,0.011201925004135294,26
3,2.422865947087606,0.029728007909981834,0.010643641153971354,0.00023135828469662224,gini,10,0.25,0,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'random_state': 0, 'splitter': 'random'}",0.15993265993265995,0.12755102040816324,0.12620508326029797,0.13789935420990154,0.01559280485317252,30
4,4.33647084236145,0.18089627956937876,0.00964061419169108,0.00047030264365569767,gini,10,0.5,0,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.15709459459459457,0.15371900826446283,0.15055603079555174,0.1537904788005759,0.002669835744537264,25
5,4.571177085240682,0.1057377528471541,0.00997320810953776,4.49566384116203e-07,gini,10,0.5,0,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.5, 'random_state': 0, 'splitter': 'random'}",0.1318300086730269,0.16065573770491803,0.13228894691035684,0.1415915222514873,0.013481737999074619,27
6,5.69383176167806,0.22716451206837748,0.011635621388753256,0.0004704150352493203,gini,100,0.1,0,best,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.1, 'random_state': 0, 'splitter': 'best'}",0.3646982478909799,0.36605446485117166,0.3713188220230474,0.36735656980233844,0.0028553584251902035,13
7,5.6235121091206866,0.12374161284998524,0.011967658996582031,1.9466795466607238e-07,gini,100,0.1,0,random,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.1, 'random_state': 0, 'splitter': 'random'}",0.37844940867279897,0.3603133159268929,0.34350132625994695,0.36075789546460096,0.014270957246496725,16
8,7.455420096715291,0.40784614998444696,0.015624602635701498,0.005172036480718897,gini,100,0.25,0,best,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.25, 'random_state': 0, 'splitter': 'best'}",0.3778801843317972,0.3585858585858586,0.36502871729419273,0.36716610116307435,0.008021033604586322,14
9,7.39059313138326,0.6013619444673319,0.012633005777994791,0.0009402681125305318,gini,100,0.25,0,random,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.25, 'random_state': 0, 'splitter': 'random'}",0.3666446062210457,0.34553628773281947,0.3328877005347594,0.34835930053450304,0.013925018244906356,21
10,9.12947448094686,0.6655745069827963,0.012300332387288412,0.00047013404618951926,gini,100,0.5,0,best,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.35860250494396834,0.3579863269111249,0.3584277148567622,0.35833886496774076,0.0002592941753910989,17
11,8.557827790578207,0.35377603287355136,0.012633085250854492,0.0004698530772812187,gini,100,0.5,0,random,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.5, 'random_state': 0, 'splitter': 'random'}",0.37647058823529417,0.36851967520299816,0.3530192435301925,0.36600532424587806,0.00973765379748498,15
12,8.404300371805826,0.10324299851646725,0.020279566446940105,0.00047024643778554833,gini,1000,0.1,0,best,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.1, 'random_state': 0, 'splitter': 'best'}",0.4550102249488752,0.44270015698587123,0.45682166581502304,0.4515105161058311,0.00627360344658602,1
13,8.568701982498169,0.09631605610105293,0.0202791690826416,0.0020491636601427258,gini,1000,0.1,0,random,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.1, 'random_state': 0, 'splitter': 'random'}",0.44210526315789467,0.43974630021141653,0.4422578974624547,0.4413698062496563,0.00114968204283914,6
14,13.334613482157389,1.1796915587262928,0.021778345108032227,0.0015388375977350409,gini,1000,0.25,0,best,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.25, 'random_state': 0, 'splitter': 'best'}",0.448098663926002,0.42344244984160506,0.44501018329938896,0.4388507161972816,0.01096800443804836,7
15,13.14627734820048,1.0062338001654143,0.019614140192667644,0.00047013408649250444,gini,1000,0.25,0,random,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.25, 'random_state': 0, 'splitter': 'random'}",0.44153120083901415,0.4364207221350079,0.4478497281265447,0.44193330300656813,0.004674209873424233,3
16,17.670026381810505,0.8178024177195496,0.020279407501220703,0.0012438791663218333,gini,1000,0.5,0,best,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.4435275915420319,0.43981240229286084,0.44614599285349665,0.44316175492302884,0.0025984134271497586,2
