,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_decision_function_shape,param_kernel,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
149,21.568263006210326,1.4683950248372044,4.487757682800293,0.2735034346793429,1,ovr,poly,10000,"{'C': 1, 'decision_function_shape': 'ovr', 'kernel': 'poly', 'max_iter': 10000}",0.2921646746347942,0.2838196286472148,0.27576974564926376,0.2982689747003995,0.28112449799196787,0.286229504324728,0.008018107451558655,211
150,0.4039200782775879,0.08173533243092206,0.07420101165771484,0.012905492480540006,1,ovr,rbf,100,"{'C': 1, 'decision_function_shape': 'ovr', 'kernel': 'rbf', 'max_iter': 100}",0.2361308677098151,0.23799582463465552,0.21428571428571427,0.22116689280868385,0.23321033210332107,0.22855792630843794,0.009234626772978321,221
151,2.4187775611877442,0.45058740887625465,0.5994142532348633,0.08997869897163785,1,ovr,rbf,500,"{'C': 1, 'decision_function_shape': 'ovr', 'kernel': 'rbf', 'max_iter': 500}",0.3266157053509382,0.34180432020330376,0.32955974842767294,0.3371943371943372,0.3897834536368684,0.3449915129626241,0.02303511128280267,171
152,5.409927701950073,0.3141673813467889,1.3372337818145752,0.14459436231059997,1,ovr,rbf,1000,"{'C': 1, 'decision_function_shape': 'ovr', 'kernel': 'rbf', 'max_iter': 1000}",0.4572953736654804,0.007042253521126761,0.4517304189435337,0.46226415094339623,0.4016260162601626,0.35599164266673994,0.17582399008725502,159
153,19.834830570220948,0.7134960352408509,5.325512027740478,0.6216810024132757,1,ovr,rbf,5000,"{'C': 1, 'decision_function_shape': 'ovr', 'kernel': 'rbf', 'max_iter': 5000}",0.2351145038167939,0.21791044776119406,0.24153166421207656,0.22056631892697467,0.22023809523809526,0.2270722059910269,0.009452237158472751,223
154,22.799141788482665,1.1894894455734488,5.221032905578613,0.6131248605300373,1,ovr,rbf,10000,"{'C': 1, 'decision_function_shape': 'ovr', 'kernel': 'rbf', 'max_iter': 10000}",0.24048706240487064,0.21693907875185736,0.24082232011747431,0.22023809523809526,0.22451994091580502,0.2286012994856205,0.010131463576019642,219
155,0.9357125759124756,0.12817904478836045,0.2219224452972412,0.03100702362017205,1,ovr,sigmoid,100,"{'C': 1, 'decision_function_shape': 'ovr', 'kernel': 'sigmoid', 'max_iter': 100}",0.43577981651376146,0.4384525205158265,0.44365781710914454,0.4445682451253482,0.4153577661431065,0.4355632330814374,0.010613843007603322,57
156,3.4506178855895997,0.45861875800473595,0.7762264251708985,0.17653686131234148,1,ovr,sigmoid,500,"{'C': 1, 'decision_function_shape': 'ovr', 'kernel': 'sigmoid', 'max_iter': 500}",0.4048780487804878,0.41702127659574467,0.3995186522262334,0.4138328530259366,0.3951515151515152,0.4060804691559835,0.008291513913777004,93
157,6.689264488220215,0.5606815228257754,1.765798234939575,0.24644308133388645,1,ovr,sigmoid,1000,"{'C': 1, 'decision_function_shape': 'ovr', 'kernel': 'sigmoid', 'max_iter': 1000}",0.37144938091769847,0.3708609271523179,0.34427425237053244,0.3674321503131524,0.34807831762146485,0.3604190056750332,0.011771429316320385,151
158,11.097007751464844,0.42297911938820326,2.1000699520111086,0.03576036513057182,1,ovr,sigmoid,5000,"{'C': 1, 'decision_function_shape': 'ovr', 'kernel': 'sigmoid', 'max_iter': 5000}",0.34552102376599636,0.3448275862068965,0.3158878504672897,0.36053811659192825,0.31386861313868614,0.3361286380341594,0.01824779133037199,189
159,11.664199829101562,0.939563318869154,2.5248130321502686,0.2937360536919369,1,ovr,sigmoid,10000,"{'C': 1, 'decision_function_shape': 'ovr', 'kernel': 'sigmoid', 'max_iter': 10000}",0.34552102376599636,0.3448275862068965,0.3158878504672897,0.36053811659192825,0.31386861313868614,0.3361286380341594,0.01824779133037199,189
160,0.6763955116271972,0.07423051683369071,0.14062414169311524,0.01600649392679706,10,ovo,linear,100,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'linear', 'max_iter': 100}",0.3792452830188679,0.3654580152671756,0.348768472906404,0.33333333333333337,0.367487684729064,0.358858557850969,0.01604356651622246,153
161,3.085522699356079,0.41582688772066567,0.7119397163391114,0.07623928054445278,10,ovo,linear,500,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'linear', 'max_iter': 500}",0.3439419318816304,0.3291139240506329,0.3064876957494407,0.34451392836839106,0.34526990913949757,0.33386547783791853,0.014947278639170685,197
162,5.092044401168823,0.31259191709528167,1.2827826023101807,0.22786697395993188,10,ovo,linear,1000,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'linear', 'max_iter': 1000}",0.3775198533903482,0.3390036452004861,0.32511737089201875,0.362714013950539,0.3609933373712901,0.3530696441609364,0.018616086708801372,161
163,12.573651933670044,0.38681679033252936,2.8232635021209718,0.12460953510063415,10,ovo,linear,5000,"{'C': 10, 'decision_function_shape': 'ovo', 'kernel': 'linear', 'max_iter': 5000}",0.41748304446119067,0.38360175695461207,0.40137812230835485,0.35694050991501414,0.44289450741063635,0.40045958820996164,0.02922143318001642,99
