,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_random_state,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
10,0.1719348430633545,0.035463440456870665,0.00997320810953776,0.004308960082081977,gini,100,0.5,0,best,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.39407407407407413,0.36936500242365494,0.39206195546950634,0.3851671955761205,0.011203991448397442,14
11,0.04826172192891439,0.009685417380366011,0.008310635884602865,0.0004704715834443914,gini,100,0.5,0,random,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.5, 'random_state': 0, 'splitter': 'random'}",0.40273037542662116,0.3814481779460483,0.3778756730298581,0.38735369303045347,0.01097255295049673,8
12,0.031249841054280598,0.004485570567474041,0.005983988444010417,0.0014100087982181289,gini,1000,0.1,0,best,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.1, 'random_state': 0, 'splitter': 'best'}",0.38195488721804516,0.39747327502429547,0.3779603673272112,0.38579654363281457,0.008416198230314849,10
13,0.017287254333496094,0.002617666241029376,0.007978359858194986,0.0008145882908445213,gini,1000,0.1,0,random,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.1, 'random_state': 0, 'splitter': 'random'}",0.363265306122449,0.3652258377853327,0.3790849673202614,0.3691905831966652,0.007040588042672444,25
14,0.08976006507873535,0.013601233358264108,0.00831143061319987,0.0012447923645423913,gini,1000,0.25,0,best,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.25, 'random_state': 0, 'splitter': 'best'}",0.39476236663433556,0.4027040077257364,0.37741312741312744,0.39162809504371066,0.010559542318788966,6
15,0.030917247136433918,0.0008144912186081122,0.008976062138875326,2.247831920581015e-07,gini,1000,0.25,0,random,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.25, 'random_state': 0, 'splitter': 'random'}",0.37398373983739847,0.36622390891840606,0.38622028141678794,0.3754748521454291,0.008230763332470428,20
16,0.18916026751200357,0.017509323438439292,0.007978598276774088,0.000814198722330158,gini,1000,0.5,0,best,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.39407407407407413,0.36936500242365494,0.39206195546950634,0.3851671955761205,0.011203991448397442,14
17,0.04329236348470052,0.00454237674962483,0.008976300557454428,0.0008144907300773064,gini,1000,0.5,0,random,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.5, 'random_state': 0, 'splitter': 'random'}",0.40273037542662116,0.3814481779460483,0.3778756730298581,0.38735369303045347,0.01097255295049673,8
18,0.04853653907775879,0.005421533603850318,0.0059842268625895185,0.0014100088519704344,entropy,10,0.1,0,best,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.1, 'random_state': 0, 'splitter': 'best'}",0.2898550724637681,0.32404406999351915,0.07614213197969542,0.2300333990739289,0.10968685442257024,30
19,0.011968135833740234,1.9466795466607238e-07,0.006648540496826172,0.00047035919193497323,entropy,10,0.1,0,random,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.1, 'random_state': 0, 'splitter': 'random'}",0.007699711260827719,0.028462998102466795,0.01536983669548511,0.01717681044295185,0.008572873063415965,36
20,0.1495999495188395,0.019896796021430255,0.007979075113932291,0.0014111327141543377,entropy,10,0.25,0,best,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.25, 'random_state': 0, 'splitter': 'best'}",0.34338461538461545,0.3170103092783505,0.3874118285404233,0.3492648714875045,0.029038668762044608,27
21,0.018616994222005207,0.0023500521275614215,0.00729672114054362,0.0016784278765474372,entropy,10,0.25,0,random,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.25, 'random_state': 0, 'splitter': 'random'}",0.25052484254723584,0.03544776119402985,0.047186932849364795,0.1110718662920609,0.09874488863814153,33
22,0.2545614242553711,0.028339974476797453,0.006754636764526367,0.0017315611488424535,entropy,10,0.5,0,best,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.26515151515151514,0.3437892095357591,0.3837273227047828,0.3308784516205714,0.04926168910005316,28
23,0.013631105422973633,0.0004710341846080385,0.003988822301228841,6.25769923052137e-07,entropy,10,0.5,0,random,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.5, 'random_state': 0, 'splitter': 'random'}",0.08430493273542601,0.01702932828760643,0.13991769547325103,0.08041220783469188,0.050240998204112805,34
24,0.0904246171315511,0.012087250918527578,0.008976062138875326,0.0008142962482759936,entropy,100,0.1,0,best,"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 0.1, 'random_state': 0, 'splitter': 'best'}",0.3811881188118812,0.372069825436409,0.3888888888888889,0.3807149033194073,0.006874032902651002,16
25,0.030916929244995117,0.0037317644675640385,0.011303186416625977,0.0026176359624816943,entropy,100,0.1,0,random,"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 0.1, 'random_state': 0, 'splitter': 'random'}",0.35341772151898737,0.3842079922965816,0.3798100949525237,0.3724761773760168,0.0135981847225828,23
26,0.2000422477722168,0.014463592691595192,0.006981611251831055,0.0014105708905134526,entropy,100,0.25,0,best,"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 0.25, 'random_state': 0, 'splitter': 'best'}",0.40537848605577687,0.3932853717026379,0.4087591240875912,0.4024740165901508,0.0066423175829906506,3
27,0.025261561075846355,0.004775023169598646,0.006322304407755534,0.0012421387601115105,entropy,100,0.25,0,random,"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 0.25, 'random_state': 0, 'splitter': 'random'}",0.3761194029850746,0.4045911047345767,0.37632338787295483,0.38567794645064746,0.01337388175169678,12
28,0.31929294268290204,0.08351863742170562,0.004997968673706055,0.0008224097662806839,entropy,100,0.5,0,best,"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.4098939929328622,0.40634005763688763,0.3915810083210965,0.40260670265432513,0.007928631640822522,1
29,0.023606061935424805,0.0009453147435623995,0.003991603851318359,2.368237880985155e-06,entropy,100,0.5,0,random,"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 0.5, 'random_state': 0, 'splitter': 'random'}",0.37346437346437344,0.3916220165611301,0.3634567901234568,0.37618197977976475,0.011657157487583959,18
30,0.09607632954915364,0.008553042770705128,0.007978598276774088,6.836513890459241e-07,entropy,1000,0.1,0,best,"{'criterion': 'entropy', 'max_depth': 1000, 'max_features': 0.1, 'random_state': 0, 'splitter': 'best'}",0.3811881188118812,0.372069825436409,0.3888888888888889,0.3807149033194073,0.006874032902651002,16
31,0.02431662877400716,0.001590082820313088,0.008652051289876303,0.0004764315681606454,entropy,1000,0.1,0,random,"{'criterion': 'entropy', 'max_depth': 1000, 'max_features': 0.1, 'random_state': 0, 'splitter': 'random'}",0.35341772151898737,0.3842079922965816,0.3798100949525237,0.3724761773760168,0.0135981847225828,23
32,0.19006784756978354,0.02544428425246695,0.0077515443166097,0.0027255902008528625,entropy,1000,0.25,0,best,"{'criterion': 'entropy', 'max_depth': 1000, 'max_features': 0.25, 'random_state': 0, 'splitter': 'best'}",0.40537848605577687,0.3932853717026379,0.4087591240875912,0.4024740165901508,0.0066423175829906506,3
33,0.021946430206298828,0.0008204319922161527,0.006323496500651042,0.0018801515844046612,entropy,1000,0.25,0,random,"{'criterion': 'entropy', 'max_depth': 1000, 'max_features': 0.25, 'random_state': 0, 'splitter': 'random'}",0.3761194029850746,0.4045911047345767,0.37632338787295483,0.38567794645064746,0.01337388175169678,12
34,0.28739428520202637,0.06874059420577734,0.005667527516682942,0.0016809922505407206,entropy,1000,0.5,0,best,"{'criterion': 'entropy', 'max_depth': 1000, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.4098939929328622,0.40634005763688763,0.3915810083210965,0.40260670265432513,0.007928631640822522,1
35,0.02260112762451172,0.0004610126403760955,0.003989060719807942,1.1239159602905075e-07,entropy,1000,0.5,0,random,"{'criterion': 'entropy', 'max_depth': 1000, 'max_features': 0.5, 'random_state': 0, 'splitter': 'random'}",0.37346437346437344,0.3916220165611301,0.3634567901234568,0.37618197977976475,0.011657157487583959,18
