,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.005993763605753581,1.3038878397977635e-05,0.004665533701578776,0.0004782659397070714,cityblock,{'metric': 'cityblock'},0.46136449302676213,0.46777163904235725,0.47470238095238093,0.46794494521101515,0.005446548538255925,3
1,0.007521867752075195,0.001222803979692109,0.006649414698282878,0.0023498275378979047,cosine,{'metric': 'cosine'},0.4731517509727626,0.4847313490529571,0.4813953488372093,0.47975872534031605,0.004867200775727607,1
2,0.00664822260538737,0.0004701342074014391,0.004654328028361003,0.00046996571077943604,euclidean,{'metric': 'euclidean'},0.4652329749103943,0.4544487770294221,0.4638838475499093,0.4611886571525224,0.004797535768804196,4
3,0.00997312863667806,0.0008142960621244942,0.0043218135833740234,0.0004696846411716295,manhattan,{'metric': 'manhattan'},0.4644478063540091,0.4856300663227707,0.4891059353869271,0.47972566985736903,0.01089808067235151,2
