,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_random_state,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
16,21.919535716374714,0.37448351729407203,0.026284217834472656,0.001911612483361996,gini,1000,0.5,0,best,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.4352879027997887,0.4183222958057395,0.4356540084388185,0.42975470203512606,0.008085313536591001,2
17,21.529295841852825,0.5866339450325456,0.022674083709716797,0.0017094158665820185,gini,1000,0.5,0,random,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.5, 'random_state': 0, 'splitter': 'random'}",0.44108446298227316,0.4140197152245345,0.42746515229736703,0.42752436182789516,0.0110499777456571,3
18,1.4003126621246338,0.06817740687951633,0.015012025833129883,0.0029867652304888153,entropy,10,0.1,0,best,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.1, 'random_state': 0, 'splitter': 'best'}",0.10873440285204991,0.14480408858603067,0.09124087591240874,0.11492806349666063,0.02230005264174384,31
19,1.3366843064626057,0.03718619545454592,0.013657410939534506,0.0016691744754069836,entropy,10,0.1,0,random,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.1, 'random_state': 0, 'splitter': 'random'}",0.07756232686980609,0.12875536480686695,0.034026465028355386,0.08011871999181872,0.038712488895262326,36
20,3.2949732144673667,0.19087152009099864,0.01267854372660319,0.0016885984751381302,entropy,10,0.25,0,best,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.25, 'random_state': 0, 'splitter': 'best'}",0.14833759590792842,0.11314186248912099,0.08241758241758243,0.11463840520615384,0.026932529181133407,32
21,3.445286830266317,0.22579595059141372,0.017677148183186848,0.00874115601355125,entropy,10,0.25,0,random,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.25, 'random_state': 0, 'splitter': 'random'}",0.1171251109139308,0.08095676172953081,0.1217391304347826,0.10660657698237946,0.018234711596459306,34
22,6.327853997548421,0.34004920771886693,0.0119781494140625,1.4670009673037682e-05,entropy,10,0.5,0,best,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.14542343883661252,0.09025270758122744,0.08537693006357856,0.10702321063384597,0.02723151440170552,33
23,6.491631746292114,0.25120749436827255,0.013148069381713867,0.00026229648631320257,entropy,10,0.5,0,random,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.5, 'random_state': 0, 'splitter': 'random'}",0.14821124361158433,0.1375752364574377,0.0975609756097561,0.12778714015393164,0.021805465451662905,28
24,7.118631362915039,0.3954554400060007,0.014666001001993815,0.001700043911874403,entropy,100,0.1,0,best,"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 0.1, 'random_state': 0, 'splitter': 'best'}",0.3406813627254509,0.341044282881692,0.3468286099865047,0.3428508535787978,0.0028160178463839296,19
25,7.929906924565633,0.2797958341232121,0.01397101084391276,0.000803903806607242,entropy,100,0.1,0,random,"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 0.1, 'random_state': 0, 'splitter': 'random'}",0.3315068493150685,0.34628044766293614,0.3254847645429363,0.3344245739565504,0.008736424957911321,22
26,9.793345053990683,0.14937646250773318,0.013832648595174154,0.0011662908629016609,entropy,100,0.25,0,best,"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 0.25, 'random_state': 0, 'splitter': 'best'}",0.33797216699801197,0.34214002642007924,0.3304918032786885,0.33686868636917006,0.004818660168497581,21
27,10.034883817036947,0.2621837632785638,0.01332696278889974,0.00047013505376311115,entropy,100,0.25,0,random,"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 0.25, 'random_state': 0, 'splitter': 'random'}",0.3433242506811989,0.33071895424836606,0.340893470790378,0.33831244863671756,0.005460344334475648,20
28,10.971718629201254,0.7027162115495397,0.02233258883158366,0.0078092847362213665,entropy,100,0.5,0,best,"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.3322033898305084,0.3457106274007683,0.3237071860308932,0.3338745152500404,0.009059673706883431,24
29,13.021493832270304,0.7234510499073301,0.0166473388671875,0.0038507525703955795,entropy,100,0.5,0,random,"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 0.5, 'random_state': 0, 'splitter': 'random'}",0.3462566844919786,0.35790884718498656,0.3405940594059406,0.3482537174416676,0.007207980663918249,18
30,10.94636352856954,0.6998362360910495,0.026606162389119465,0.008023055910294936,entropy,1000,0.1,0,best,"{'criterion': 'entropy', 'max_depth': 1000, 'max_features': 0.1, 'random_state': 0, 'splitter': 'best'}",0.3969382176052487,0.40044370493621745,0.4294605809128631,0.40894451223835543,0.014574493753782626,12
31,11.45255478223165,0.41012065309687024,0.024933497111002605,0.0037315945488933543,entropy,1000,0.1,0,random,"{'criterion': 'entropy', 'max_depth': 1000, 'max_features': 0.1, 'random_state': 0, 'splitter': 'random'}",0.4311440677966102,0.42241379310344823,0.4270941054808686,0.42688436099861576,0.0035674483277735513,4
32,16.633922179539997,0.16232550127794895,0.019783655802408855,0.0008460810907734542,entropy,1000,0.25,0,best,"{'criterion': 'entropy', 'max_depth': 1000, 'max_features': 0.25, 'random_state': 0, 'splitter': 'best'}",0.4243719935863175,0.4044692737430167,0.4155844155844156,0.4148093685788229,0.008144263880280403,10
33,17.187402804692585,0.5117465638048068,0.019971768061319988,0.0010913534233319676,entropy,1000,0.25,0,random,"{'criterion': 'entropy', 'max_depth': 1000, 'max_features': 0.25, 'random_state': 0, 'splitter': 'random'}",0.41410184667039734,0.39375348577802566,0.44277108433734935,0.41687283746386633,0.02010571391854184,9
34,19.605210542678833,0.5414874147891748,0.016668001810709637,0.002893117014827899,entropy,1000,0.5,0,best,"{'criterion': 'entropy', 'max_depth': 1000, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.42864835756596664,0.3899233296823658,0.4155844155844156,0.4113865682305265,0.016086632100648538,11
35,19.50747521718343,0.11198543680135256,0.013342062632242838,0.003354102451137254,entropy,1000,0.5,0,random,"{'criterion': 'entropy', 'max_depth': 1000, 'max_features': 0.5, 'random_state': 0, 'splitter': 'random'}",0.43571812802582033,0.4018264840182649,0.42498719918074757,0.4208449232829073,0.014143643574136222,7
