,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.3898344039916992,0.009819362234596512,0.007978677749633789,2.0230487285229133e-06,0.001,0,newton-cg,"{'C': 0.001, 'random_state': 0, 'solver': 'newton-cg'}",0.0,0.0,0.0,0.0,0.0,25
1,0.27780620257059735,0.018330060691640903,0.00863496462504069,0.0009468960749213909,0.001,0,lbfgs,"{'C': 0.001, 'random_state': 0, 'solver': 'lbfgs'}",0.0,0.0,0.0,0.0,0.0,25
2,0.1130516529083252,0.013547537861503528,0.009641726811726889,0.00047024647807890086,0.001,0,liblinear,"{'C': 0.001, 'random_state': 0, 'solver': 'liblinear'}",0.0,0.0,0.0,0.0,0.0,25
3,0.5778048038482666,0.012086256090074615,0.011303027470906576,0.001880873722207987,0.01,0,newton-cg,"{'C': 0.01, 'random_state': 0, 'solver': 'newton-cg'}",0.027131782945736434,0.029013539651837526,0.028985507246376812,0.028376772917903574,0.000880597253942474,22
4,0.659575621287028,0.00835676089703493,0.014628251393636068,0.006779559317517698,0.01,0,lbfgs,"{'C': 0.01, 'random_state': 0, 'solver': 'lbfgs'}",0.027131782945736434,0.029013539651837526,0.028985507246376812,0.028376772917903574,0.000880597253942474,22
5,0.187165896097819,0.03883411851798881,0.01163633664449056,0.0012444112623861438,0.01,0,liblinear,"{'C': 0.01, 'random_state': 0, 'solver': 'liblinear'}",0.02330097087378641,0.030947775628626693,0.027053140096618356,0.027100284029543634,0.003122188004738549,24
6,1.7899399598439534,0.1042742304775516,0.009670893351236979,0.0023615150992587273,0.1,0,newton-cg,"{'C': 0.1, 'random_state': 0, 'solver': 'newton-cg'}",0.28911834789515484,0.2782071097372488,0.2708978328173375,0.27940943800903306,0.007486921088182548,20
7,1.8881605466206868,0.07614253871703015,0.01165024439493815,0.002506840298039848,0.1,0,lbfgs,"{'C': 0.1, 'random_state': 0, 'solver': 'lbfgs'}",0.28911834789515484,0.2782071097372488,0.2708978328173375,0.27940943800903306,0.007486921088182548,20
8,0.4014100233713786,0.05314581355091845,0.0103759765625,0.0012282940319746803,0.1,0,liblinear,"{'C': 0.1, 'random_state': 0, 'solver': 'liblinear'}",0.2875297855440826,0.2786377708978328,0.27357032457496133,0.2799139099264021,0.005769923861371737,19
9,3.0237907568613687,0.3205262523092044,0.01469747225443522,0.006026373084747026,1,0,newton-cg,"{'C': 1, 'random_state': 0, 'solver': 'newton-cg'}",0.40689655172413797,0.3973154362416107,0.39259748843357567,0.3989378062644646,0.005949221922769967,17
10,3.864229917526245,0.23358420551509876,0.01117396354675293,0.0010599578606844868,1,0,lbfgs,"{'C': 1, 'random_state': 0, 'solver': 'lbfgs'}",0.40689655172413797,0.3973154362416107,0.39259748843357567,0.3989378062644646,0.005949221922769967,17
11,0.8606085777282715,0.0901877876469183,0.014820734659830729,0.007199429452419166,1,0,liblinear,"{'C': 1, 'random_state': 0, 'solver': 'liblinear'}",0.4066161268090972,0.396505376344086,0.39471947194719476,0.3992814183755108,0.005238473286263319,16
12,4.62290374437968,0.5693471389988499,0.010670105616251627,0.001226224129078498,5,0,newton-cg,"{'C': 5, 'random_state': 0, 'solver': 'newton-cg'}",0.4256975989617131,0.4152866242038216,0.4240934234787953,0.4216926963104924,0.00457687408413161,4
13,7.971511205037435,0.5969253859879579,0.009704113006591797,0.0004737914088078613,5,0,lbfgs,"{'C': 5, 'random_state': 0, 'solver': 'lbfgs'}",0.4256975989617131,0.4152866242038216,0.4240934234787953,0.4216926963104924,0.00457687408413161,4
14,1.6261851787567139,0.09194909794312872,0.01467148462931315,0.008023488991002277,5,0,liblinear,"{'C': 5, 'random_state': 0, 'solver': 'liblinear'}",0.4256975989617131,0.4152866242038216,0.4233846153846154,0.42145649208758124,0.004463774593517468,7
15,6.527727762858073,1.1878676649133642,0.023448387781778973,0.013746141732588415,10,0,newton-cg,"{'C': 10, 'random_state': 0, 'solver': 'newton-cg'}",0.42447418738049714,0.41066997518610415,0.4350453172205438,0.42339552174047745,0.009979707601954062,2
16,7.387822548548381,0.2909950442284476,0.009339173634847006,0.00048408630004534767,10,0,lbfgs,"{'C': 10, 'random_state': 0, 'solver': 'lbfgs'}",0.42547770700636944,0.41066997518610415,0.4350453172205438,0.42373012050921793,0.010026974833206036,1
17,2.3846708138783774,0.29126637125381666,0.00934139887491862,0.00171577360570983,10,0,liblinear,"{'C': 10, 'random_state': 0, 'solver': 'liblinear'}",0.42447418738049714,0.41041537507749537,0.4347826086956522,0.4232231096730957,0.00998647200255616,3
18,6.315016587575276,0.3693716312805029,0.012659708658854166,0.002641809982747547,15,0,newton-cg,"{'C': 15, 'random_state': 0, 'solver': 'newton-cg'}",0.4193954659949622,0.403680981595092,0.43275552898983866,0.41860943102585024,0.011881828400818584,14
19,8.41999610265096,0.3722894353370778,0.009177923202514648,0.0008176715245046605,15,0,lbfgs,"{'C': 15, 'random_state': 0, 'solver': 'lbfgs'}",0.4201257861635221,0.4034334763948498,0.4331742243436754,0.4189099631059227,0.012171186252462033,13
20,2.697434663772583,0.21088757323862037,0.01165334383646647,0.0023776445008839952,15,0,liblinear,"{'C': 15, 'random_state': 0, 'solver': 'liblinear'}",0.4193954659949622,0.40245398773006136,0.43275552898983866,0.41820043307084004,0.012398540856819058,15
