,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.01695418357849121,0.0008141988774749561,1.1639912128448486,0.03219141969353248,cityblock,{'metric': 'cityblock'},0.0,0.0,0.0,0.0,0.0,3
1,0.020944674809773762,0.0014114698889352078,0.013962109883626303,0.000814783051763285,cosine,{'metric': 'cosine'},0.5274294670846396,0.5042145593869731,0.511380880121396,0.5143431104493894,0.009706696690174366,1
2,0.021943410237630207,0.0014137176940021204,0.01204061508178711,0.0020890929848322937,euclidean,{'metric': 'euclidean'},0.46470588235294114,0.45607297167546806,0.4656084656084656,0.4621290235952292,0.004298099406244484,2
3,1.783229112625122,0.04937910169317715,0.3919107913970947,0.010184860860461846,manhattan,{'metric': 'manhattan'},0.0,0.0,0.0,0.0,0.0,3
