,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_random_state,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,1.4372669855753581,0.08354675269386551,0.013329426447550455,0.0019024444587116367,gini,10,0.1,0,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.1, 'random_state': 0, 'splitter': 'best'}",0.11257695690413369,0.12609457092819615,0.11317418213969938,0.11728184843702918,0.006236303807462721,30
1,1.4846328099568684,0.09670488527395096,0.02082506815592448,0.00702391763335358,gini,10,0.1,0,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.1, 'random_state': 0, 'splitter': 'random'}",0.07319304666056724,0.17147435897435898,0.045368620037807186,0.09668123238136446,0.05409287386015061,33
2,3.583285649617513,0.24380754090024861,0.02148779233296712,0.010722561098542494,gini,10,0.25,0,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'random_state': 0, 'splitter': 'best'}",0.16095890410958905,0.12390924956369982,0.1234782608695652,0.13611891610974836,0.017569037074713252,27
3,3.8813159465789795,0.23274133827799237,0.014660358428955078,0.0023546601828999957,gini,10,0.25,0,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'random_state': 0, 'splitter': 'random'}",0.1629260182876143,0.10564010743061773,0.09920283436669619,0.12259550973366011,0.028644664605354114,29
4,6.908910274505615,0.20237203496395767,0.014314730962117514,0.002060346148131631,gini,10,0.5,0,best,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.11002661934338955,0.1561216105176664,0.1588089330024814,0.14164790436470828,0.022391138330614395,26
5,7.098629713058472,0.2234499016784313,0.01416174570719401,0.0013322822425468042,gini,10,0.5,0,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.5, 'random_state': 0, 'splitter': 'random'}",0.15709459459459457,0.1288659793814433,0.14468085106382977,0.14354828254417157,0.01155285747640127,25
6,8.557597875595093,0.1095848458488097,0.014679670333862305,0.0012559552364333777,gini,100,0.1,0,best,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.1, 'random_state': 0, 'splitter': 'best'}",0.35119431891542935,0.35624999999999996,0.3409238776837996,0.34945700942069985,0.00637594591812888,18
7,8.899433692296347,0.8558394232334556,0.017825762430826824,0.0064538650183734005,gini,100,0.1,0,random,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.1, 'random_state': 0, 'splitter': 'random'}",0.3637557452396586,0.3527885862516213,0.3085324232081911,0.34169732677299997,0.023870006196193855,20
8,10.620903174082438,0.20442583509465828,0.01451579729715983,0.001873945849318963,gini,100,0.25,0,best,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.25, 'random_state': 0, 'splitter': 'best'}",0.34845496383957925,0.350383631713555,0.35471698113207545,0.3511846167282385,0.0026184470134019006,17
9,11.208539247512817,0.4918574485080707,0.019672870635986328,0.006795974595305028,gini,100,0.25,0,random,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.25, 'random_state': 0, 'splitter': 'random'}",0.37984496124031003,0.33376792698826596,0.366580310880829,0.3600656187685113,0.01936774257492143,13
10,13.045867681503296,0.31160233907801843,0.021337509155273438,0.006600285780870276,gini,100,0.5,0,best,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.34804862444017914,0.37235367372353667,0.33485342019543973,0.35175311880276644,0.01553094755080962,15
11,13.392407337824503,0.4820972446909667,0.01651922861735026,0.002285012603894228,gini,100,0.5,0,random,"{'criterion': 'gini', 'max_depth': 100, 'max_features': 0.5, 'random_state': 0, 'splitter': 'random'}",0.33508541392904073,0.36876640419947504,0.35003253090435915,0.35129340932131803,0.013780015353927954,16
12,10.870586713155111,0.5084726177847324,0.021315574645996094,0.00046907088724301493,gini,1000,0.1,0,best,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.1, 'random_state': 0, 'splitter': 'best'}",0.40507726269315675,0.397596941561988,0.40668523676880225,0.40311966589649667,0.003959945973038962,6
13,11.925583203633627,0.4152260697325427,0.027324994405110676,0.00401994862521693,gini,1000,0.1,0,random,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.1, 'random_state': 0, 'splitter': 'random'}",0.43650793650793646,0.4268689057421452,0.385885031303358,0.4164252769307536,0.02194647460222866,1
14,16.84317096074422,0.20064311548748454,0.021999041239420574,0.0021687917107099967,gini,1000,0.25,0,best,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.25, 'random_state': 0, 'splitter': 'best'}",0.42543859649122806,0.4033519553072626,0.37305699481865284,0.40062066291536175,0.021471732811611532,10
15,17.909563382466633,0.5212111091931111,0.021982272466023762,2.4073062525372813e-05,gini,1000,0.25,0,random,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.25, 'random_state': 0, 'splitter': 'random'}",0.4023054755043227,0.4067982456140351,0.40978941377347755,0.40629702383185534,0.003075792515317814,4
16,24.081088463465374,0.5411339393091473,0.020662784576416016,0.0004637134513179666,gini,1000,0.5,0,best,"{'criterion': 'gini', 'max_depth': 1000, 'max_features': 0.5, 'random_state': 0, 'splitter': 'best'}",0.4047217537942664,0.4100912506709608,0.3860232945091514,0.40028048477523726,0.010314922325135997,11
