,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_max_iter,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.05451114972432455,0.0017046457823606319,0.02993035316467285,0.002925212051695726,0.001,linear,100,0,"{'C': 0.001, 'kernel': 'linear', 'max_iter': 100, 'random_state': 0}",0.4611797621823269,0.3786531130876747,0.4773856209150327,0.43907134268949416,0.04323138759812309,17
1,1.4093133608500164,0.20221369809958492,0.5646821657816569,0.13860528951107132,0.001,linear,1000,0,"{'C': 0.001, 'kernel': 'linear', 'max_iter': 1000, 'random_state': 0}",0.44562100154423123,0.47230464886251233,0.46480186480186475,0.4609074089512329,0.011236819835753673,2
2,3.1339147090911865,0.22507430870859582,0.9413909117380778,0.10395699103685484,0.001,linear,10000,0,"{'C': 0.001, 'kernel': 'linear', 'max_iter': 10000, 'random_state': 0}",0.0,0.0,0.0,0.0,0.0,36
3,0.20448692639668783,0.0098445327342239,0.07896081606547038,0.008009342833292684,0.001,rbf,100,0,"{'C': 0.001, 'kernel': 'rbf', 'max_iter': 100, 'random_state': 0}",0.4591457753017642,0.44017857142857136,0.4418552543132422,0.4470614560707697,0.008574034409405835,11
4,2.2574726740519204,0.22584241003413172,0.7088278929392496,0.03092874765506758,0.001,rbf,1000,0,"{'C': 0.001, 'kernel': 'rbf', 'max_iter': 1000, 'random_state': 0}",0.44263018534863197,0.4562685544644896,0.4432021466905187,0.4473669096027352,0.006298743042413862,8
5,4.512142896652222,0.24763803922937977,1.3520503838857014,0.053533645205378975,0.001,rbf,10000,0,"{'C': 0.001, 'kernel': 'rbf', 'max_iter': 10000, 'random_state': 0}",0.0,0.0,0.0,0.0,0.0,36
6,0.2146779696146647,0.028772797499414447,0.06965470314025879,0.0020747695539711673,0.001,sigmoid,100,0,"{'C': 0.001, 'kernel': 'sigmoid', 'max_iter': 100, 'random_state': 0}",0.4460761817347407,0.3577455281808978,0.45662514156285394,0.42014798100842426,0.04433486006457189,24
7,1.9647410710652669,0.17526017937066302,0.682452917098999,0.07967305638085866,0.001,sigmoid,1000,0,"{'C': 0.001, 'kernel': 'sigmoid', 'max_iter': 1000, 'random_state': 0}",0.43830888697152715,0.438119879258301,0.43937162493863524,0.43860003272034276,0.0005509165003597486,18
8,4.609993934631348,0.46658141526764507,1.3309954802195232,0.09555902105547295,0.001,sigmoid,10000,0,"{'C': 0.001, 'kernel': 'sigmoid', 'max_iter': 10000, 'random_state': 0}",0.0,0.0,0.0,0.0,0.0,36
9,0.14801390965779623,0.023640589292083177,0.06166219711303711,0.011938397275324104,0.01,linear,100,0,"{'C': 0.01, 'kernel': 'linear', 'max_iter': 100, 'random_state': 0}",0.08198121263877028,0.4613733905579399,0.4644670050761421,0.3359053843776489,0.17959307337247649,30
10,1.2887385686238606,0.08231089923136044,0.41668423016866046,0.06478986935922103,0.01,linear,1000,0,"{'C': 0.01, 'kernel': 'linear', 'max_iter': 1000, 'random_state': 0}",0.4509898599710286,0.4532911106084596,0.4369274136715997,0.44707075380249933,0.007232229915136228,10
11,2.913629134496053,0.10768844184967087,0.838186502456665,0.056745316025675646,0.01,linear,10000,0,"{'C': 0.01, 'kernel': 'linear', 'max_iter': 10000, 'random_state': 0}",0.0,0.0,0.0,0.0,0.0,36
12,0.24520158767700195,0.017224515766750218,0.10464747746785481,0.007588921733405021,0.01,rbf,100,0,"{'C': 0.01, 'kernel': 'rbf', 'max_iter': 100, 'random_state': 0}",0.4591457753017642,0.44017857142857136,0.4418552543132422,0.4470614560707697,0.008574034409405835,11
13,2.3177608648935952,0.11849102819196942,0.784222682317098,0.13280660732548216,0.01,rbf,1000,0,"{'C': 0.01, 'kernel': 'rbf', 'max_iter': 1000, 'random_state': 0}",0.44263018534863197,0.4562685544644896,0.4432021466905187,0.4473669096027352,0.006298743042413862,8
14,4.623504638671875,0.24671298078843418,1.4851807753245037,0.19127076753195596,0.01,rbf,10000,0,"{'C': 0.01, 'kernel': 'rbf', 'max_iter': 10000, 'random_state': 0}",0.0,0.0,0.0,0.0,0.0,36
15,0.2737150986989339,0.011639757613537687,0.0919485092163086,0.015840357553056586,0.01,sigmoid,100,0,"{'C': 0.01, 'kernel': 'sigmoid', 'max_iter': 100, 'random_state': 0}",0.44782308223911543,0.42230869001297017,0.45662514156285394,0.4422514956665253,0.014552335061515003,16
16,1.9234790802001953,0.1729343802375758,0.6603489716847738,0.032810382293818115,0.01,sigmoid,1000,0,"{'C': 0.01, 'kernel': 'sigmoid', 'max_iter': 1000, 'random_state': 0}",0.43849805783340523,0.4376886589047003,0.433052792654935,0.4364136702356159,0.0023988781728410094,19
17,4.849786122639974,0.1744415446812117,1.3199487527211506,0.0064216475866614164,0.01,sigmoid,10000,0,"{'C': 0.01, 'kernel': 'sigmoid', 'max_iter': 10000, 'random_state': 0}",0.0,0.0,0.0,0.0,0.0,36
18,0.1318349838256836,0.016107721103948466,0.04797530174255371,0.0027493457443971622,0.1,linear,100,0,"{'C': 0.1, 'kernel': 'linear', 'max_iter': 100, 'random_state': 0}",0.45843828715365237,0.33785942492012777,0.4377830493853785,0.41136215210459853,0.05265388799429847,25
19,1.2368868986765544,0.04139868580520323,0.3616343339284261,0.0030665669781666936,0.1,linear,1000,0,"{'C': 0.1, 'kernel': 'linear', 'max_iter': 1000, 'random_state': 0}",0.48015225666122896,0.4523809523809524,0.4374057315233786,0.456650242069334,0.017710381963646223,3
